time,global_radiation,temperature,humidity,irrigation,irrigation_time,rain_water,drain,hour,day,month,Z-Score
2016-06-01 05:10:00,2,20.8,92.8,704,0.0,607,192,5,1,6,0.9514410725914364
2016-06-01 05:15:00,3,20.7,93.3,704,0.0,607,192,5,1,6,0.9960772476568942
2016-06-01 05:20:00,3,20.8,92.8,704,0.0,607,192,5,1,6,0.9514410725914364
2016-06-01 05:25:00,3,20.8,93.0,704,0.0,607,192,5,1,6,0.9692955426176197
2016-06-01 05:30:00,4,20.9,92.7,704,0.0,607,192,5,1,6,0.9425138375783453
2016-06-01 05:35:00,4,20.8,93.3,704,0.0,607,192,5,1,6,0.9960772476568942
2016-06-01 05:40:00,5,20.9,93.4,704,0.0,607,192,5,1,6,1.0050044826699864
2016-06-01 05:45:00,7,21.0,92.7,704,0.0,607,192,5,1,6,0.9425138375783453
2016-06-01 05:50:00,8,21.0,92.4,704,0.0,607,192,5,1,6,0.9157321325390708
2016-06-01 05:55:00,10,21.0,92.5,704,0.0,607,192,5,1,6,0.9246593675521619
2016-06-01 06:00:00,12,21.1,92.4,704,0.0,607,192,6,1,6,0.9157321325390708
2016-06-01 06:05:00,12,21.1,92.5,704,0.0,607,192,6,1,6,0.9246593675521619
2016-06-01 06:10:00,13,21.0,92.7,704,0.0,607,192,6,1,6,0.9425138375783453
2016-06-01 06:15:00,14,21.1,92.7,704,0.0,607,192,6,1,6,0.9425138375783453
2016-06-01 06:20:00,15,21.1,92.8,704,0.0,607,192,6,1,6,0.9514410725914364
2016-06-01 06:25:00,18,21.1,93.0,704,0.0,607,192,6,1,6,0.9692955426176197
2016-06-01 06:30:00,21,21.0,93.3,704,0.0,607,192,6,1,6,0.9960772476568942
2016-06-01 06:35:00,29,20.9,93.3,704,0.0,607,192,6,1,6,0.9960772476568942
2016-06-01 06:40:00,37,21.0,93.5,704,0.0,607,192,6,1,6,1.0139317176830775
2016-06-01 06:45:00,54,21.0,93.5,704,0.0,607,192,6,1,6,1.0139317176830775
2016-06-01 06:50:00,65,20.8,93.0,704,0.0,607,192,6,1,6,0.9692955426176197
2016-06-01 06:55:00,57,20.8,93.0,704,0.0,607,192,6,1,6,0.9692955426176197
2016-06-01 07:00:00,49,20.8,92.6,704,0.0,607,192,7,1,6,0.9335866025652529
2016-06-01 07:05:00,35,20.9,91.9,704,0.0,607,192,7,1,6,0.871095957473613
2016-06-01 07:10:00,53,20.9,92.2,704,0.0,607,192,7,1,6,0.8978776625128875
2016-06-01 07:15:00,58,20.9,92.4,704,0.0,607,192,7,1,6,0.9157321325390708
2016-06-01 07:20:00,39,21.1,92.6,704,0.0,607,192,7,1,6,0.9335866025652529
2016-06-01 07:25:00,37,21.1,92.3,704,0.0,607,192,7,1,6,0.9068048975259786
2016-06-01 07:30:00,50,21.1,92.9,704,0.0,607,192,7,1,6,0.9603683076045286
2016-06-01 07:35:00,62,21.3,91.4,704,0.0,607,192,7,1,6,0.8264597824081552
2016-06-01 07:40:00,47,21.2,92.7,704,0.0,607,192,7,1,6,0.9425138375783453
2016-06-01 07:45:00,58,21.3,92.8,704,0.0,607,192,7,1,6,0.9514410725914364
2016-06-01 07:50:00,70,21.4,93.5,704,0.0,607,192,7,1,6,1.0139317176830775
2016-06-01 07:55:00,82,21.6,93.2,704,0.0,607,192,7,1,6,0.9871500126438031
2016-06-01 08:00:00,87,21.7,94.1,704,0.0,607,192,8,1,6,1.0674951277616265
2016-06-01 08:05:00,83,21.8,93.9,704,0.0,607,192,8,1,6,1.0496406577354442
2016-06-01 08:10:00,64,21.8,93.9,704,0.0,607,192,8,1,6,1.0496406577354442
2016-06-01 08:15:00,32,21.8,93.8,704,0.0,607,192,8,1,6,1.040713422722352
2016-06-01 08:20:00,50,21.8,94.4,704,0.0,607,192,8,1,6,1.094276832800902
2016-06-01 08:25:00,50,21.6,94.6,704,0.0,607,192,8,1,6,1.1121313028270843
2016-06-01 08:30:00,46,21.6,95.0,704,0.0,607,192,8,1,6,1.147840242879451
2016-06-01 08:35:00,52,21.4,95.1,704,0.0,607,192,8,1,6,1.156767477892542
2016-06-01 08:40:00,78,21.2,94.6,704,0.0,607,192,8,1,6,1.1121313028270843
2016-06-01 08:45:00,121,21.4,94.6,743,2.0,607,192,8,1,6,1.1121313028270843
2016-06-01 08:50:00,171,21.9,94.1,743,2.0,607,192,8,1,6,1.0674951277616265
2016-06-01 08:55:00,221,22.5,92.7,743,2.0,607,192,8,1,6,0.9425138375783453
2016-06-01 09:00:00,224,22.9,92.1,743,2.0,607,192,9,1,6,0.8889504274997951
2016-06-01 09:05:00,274,23.1,91.3,743,2.0,607,192,9,1,6,0.817532547395063
2016-06-01 09:10:00,278,23.2,88.9,743,2.0,607,192,9,1,6,0.6032789070808662
2016-06-01 09:15:00,228,22.9,88.4,743,2.0,607,192,9,1,6,0.5586427320154084
2016-06-01 09:20:00,216,22.8,87.7,743,2.0,607,192,9,1,6,0.4961520869237672
2016-06-01 09:25:00,191,22.7,87.4,743,2.0,607,192,9,1,6,0.4693703818844928
2016-06-01 09:30:00,219,22.7,87.7,743,2.0,607,192,9,1,6,0.4961520869237672
2016-06-01 09:35:00,269,23.1,88.1,743,2.0,607,192,9,1,6,0.5318610269761327
2016-06-01 09:40:00,319,23.4,88.6,743,2.0,607,192,9,1,6,0.5764972020415905
2016-06-01 09:45:00,349,23.4,85.9,781,5.0,661,192,9,1,6,0.3354618566881194
2016-06-01 09:50:00,399,23.8,87.4,781,5.0,661,192,9,1,6,0.4693703818844928
2016-06-01 09:55:00,409,23.9,85.1,781,5.0,661,192,9,1,6,0.26404397658338585
2016-06-01 10:00:00,419,23.8,84.0,781,5.0,661,192,10,1,6,0.1658443914393792
2016-06-01 10:05:00,429,23.6,81.9,781,5.0,661,192,10,1,6,0.02162754383554308
2016-06-01 10:10:00,479,23.8,83.0,781,5.0,661,196,10,1,6,0.07657204130846358
2016-06-01 10:15:00,529,23.9,83.0,781,5.0,661,196,10,1,6,0.07657204130846358
2016-06-01 10:20:00,579,23.6,82.0,808,6.0,661,196,10,1,6,0.012700308822452029
2016-06-01 10:25:00,569,23.7,82.2,819,7.0,661,201,10,1,6,0.005154161203731348
2016-06-01 10:30:00,519,23.4,81.4,819,7.0,661,205,10,1,6,0.06626371890100088
2016-06-01 10:35:00,515,23.1,81.6,819,7.0,661,205,10,1,6,0.04840924887481878
2016-06-01 10:40:00,565,23.5,80.3,819,7.0,661,210,10,1,6,0.16446330404500883
2016-06-01 10:45:00,595,23.7,81.7,819,7.0,661,210,10,1,6,0.03948201386172646
2016-06-01 10:50:00,605,23.8,79.7,819,7.0,661,210,10,1,6,0.21802671412355767
2016-06-01 10:55:00,635,23.6,77.3,850,9.0,704,210,10,1,6,0.43228035443775564
2016-06-01 11:00:00,625,23.2,78.7,851,9.0,704,214,11,1,6,0.3072990642544733
2016-06-01 11:05:00,675,23.3,79.3,851,9.0,704,218,11,1,6,0.2537356541759244
2016-06-01 11:10:00,665,23.2,77.3,851,9.0,704,218,11,1,6,0.43228035443775564
2016-06-01 11:15:00,615,22.6,79.5,851,9.0,704,218,11,1,6,0.23588118414974107
2016-06-01 11:20:00,565,22.7,79.9,851,9.0,704,218,11,1,6,0.2001722440973743
2016-06-01 11:25:00,555,23.4,81.6,851,9.0,704,218,11,1,6,0.04840924887481878
2016-06-01 11:30:00,545,23.6,80.3,882,11.0,704,218,11,1,6,0.16446330404500883
2016-06-01 11:35:00,495,22.9,77.4,882,11.0,704,223,11,1,6,0.42335311942466336
2016-06-01 11:40:00,445,22.6,79.7,882,11.0,704,227,11,1,6,0.21802671412355767
2016-06-01 11:45:00,395,22.6,82.3,882,11.0,704,227,11,1,6,0.014081396216822402
2016-06-01 11:50:00,345,22.7,83.7,882,11.0,704,227,11,1,6,0.13906268640010477
2016-06-01 11:55:00,295,23.0,83.4,882,11.0,704,227,11,1,6,0.11228098136083034
2016-06-01 12:00:00,245,23.2,84.8,882,11.0,704,227,12,1,6,0.23726227154411145
2016-06-01 12:05:00,195,23.4,85.9,882,11.0,704,231,12,1,6,0.3354618566881194
2016-06-01 12:10:00,145,23.6,86.3,882,11.0,704,231,12,1,6,0.37117079674048487
2016-06-01 12:15:00,152,23.6,86.4,882,11.0,704,231,12,1,6,0.3800980317535772
2016-06-01 12:20:00,202,23.9,86.0,882,11.0,704,231,12,1,6,0.3443890917012104
2016-06-01 12:25:00,248,24.1,84.5,882,11.0,704,231,12,1,6,0.210480566504837
2016-06-01 12:30:00,298,24.4,85.1,912,13.0,743,231,12,1,6,0.26404397658338585
2016-06-01 12:35:00,303,24.7,84.3,912,13.0,744,236,12,1,6,0.19262609647865364
2016-06-01 12:40:00,353,24.9,84.8,912,13.0,744,240,12,1,6,0.23726227154411145
2016-06-01 12:45:00,403,25.2,80.4,912,13.0,744,240,12,1,6,0.1555360690319165
2016-06-01 12:50:00,426,25.4,80.7,912,13.0,744,240,12,1,6,0.12875436399264206
2016-06-01 12:55:00,419,25.4,81.6,912,13.0,744,240,12,1,6,0.04840924887481878
2016-06-01 13:00:00,393,25.5,82.1,912,13.0,744,240,13,1,6,0.0037730738093609746
2016-06-01 13:05:00,343,25.0,81.4,912,13.0,744,240,13,1,6,0.06626371890100088
2016-06-01 13:10:00,293,24.5,79.8,912,13.0,744,240,13,1,6,0.20909947911046664
2016-06-01 13:15:00,303,24.4,80.0,912,13.0,744,240,13,1,6,0.19124500908428327
2016-06-01 13:20:00,353,25.0,81.5,912,13.0,744,240,13,1,6,0.057336483887909837
2016-06-01 13:25:00,403,26.0,79.4,943,15.0,744,244,13,1,6,0.2448084191628321
2016-06-01 13:30:00,373,24.8,75.5,943,15.0,744,248,13,1,6,0.5929705846734035
2016-06-01 13:35:00,323,24.1,78.6,943,15.0,744,248,13,1,6,0.3162262992675656
2016-06-01 13:40:00,335,24.1,82.2,943,15.0,744,252,13,1,6,0.005154161203731348
2016-06-01 13:45:00,385,25.1,82.4,943,15.0,744,252,13,1,6,0.023008631229914724
2016-06-01 13:50:00,355,25.0,84.3,943,15.0,744,252,13,1,6,0.19262609647865364
2016-06-01 13:55:00,355,24.9,81.2,943,15.0,744,252,13,1,6,0.08411818892718427
2016-06-01 14:00:00,405,25.3,82.8,943,15.0,744,252,14,1,6,0.05871757128228021
2016-06-01 14:05:00,455,25.6,83.5,973,17.0,786,252,14,1,6,0.12120821637392139
2016-06-01 14:10:00,472,25.9,83.2,974,17.0,786,257,14,1,6,0.09442651133464697
2016-06-01 14:15:00,522,26.0,78.1,974,17.0,786,261,14,1,6,0.36086247433302343
2016-06-01 14:20:00,501,25.9,77.9,974,17.0,786,261,14,1,6,0.37871694435920555
2016-06-01 14:25:00,551,25.9,76.7,974,17.0,786,261,14,1,6,0.4858437645163045
2016-06-01 14:30:00,601,25.8,74.1,974,17.0,786,261,14,1,6,0.7179518748566859
2016-06-01 14:35:00,631,25.9,74.4,1005,19.0,786,261,14,1,6,0.6911701698174102
2016-06-01 14:40:00,601,25.5,75.2,1005,19.0,786,270,14,1,6,0.6197522897126779
2016-06-01 14:45:00,611,25.5,74.2,1005,19.0,786,270,14,1,6,0.7090246398435935
2016-06-01 14:50:00,641,25.7,74.4,1005,19.0,786,270,14,1,6,0.6911701698174102
2016-06-01 14:55:00,631,25.8,72.9,1005,19.0,786,274,14,1,6,0.8250786950137836
2016-06-01 15:00:00,581,25.4,73.7,1005,19.0,786,274,15,1,6,0.7536608149090513
2016-06-01 15:05:00,531,25.2,75.2,1035,21.0,826,274,15,1,6,0.6197522897126779
2016-06-01 15:10:00,481,24.9,73.4,1035,21.0,826,279,15,1,6,0.7804425199483258
2016-06-01 15:15:00,431,25.1,76.6,1035,21.0,826,283,15,1,6,0.49477099952939685
2016-06-01 15:20:00,430,25.3,76.4,1035,21.0,826,283,15,1,6,0.512625469555579
2016-06-01 15:25:00,444,25.8,77.5,1035,21.0,826,283,15,1,6,0.4144258844115723
2016-06-01 15:30:00,494,26.2,77.9,1035,21.0,826,283,15,1,6,0.37871694435920555
2016-06-01 15:35:00,504,26.2,75.3,1035,21.0,826,283,15,1,6,0.6108250546995869
2016-06-01 15:40:00,454,26.0,72.5,1035,21.0,826,283,15,1,6,0.8607876350661504
2016-06-01 15:45:00,418,25.8,73.0,1062,23.0,826,283,15,1,6,0.8161514600006926
2016-06-01 15:50:00,417,25.8,74.1,1065,23.0,826,287,15,1,6,0.7179518748566859
2016-06-01 15:55:00,367,25.6,73.7,1065,23.0,826,291,15,1,6,0.7536608149090513
2016-06-01 16:00:00,344,25.6,74.0,1065,23.0,826,291,16,1,6,0.726879109869777
2016-06-01 16:05:00,319,25.5,74.6,1065,23.0,826,291,16,1,6,0.6733156997912281
2016-06-01 16:10:00,306,25.6,73.9,1065,23.0,826,291,16,1,6,0.735806344882868
2016-06-01 16:15:00,268,25.4,73.6,1065,23.0,826,291,16,1,6,0.7625880499221437
2016-06-01 16:20:00,259,25.3,74.4,1065,23.0,826,291,16,1,6,0.6911701698174102
2016-06-01 16:25:00,295,25.2,75.4,1065,23.0,826,291,16,1,6,0.6018978196864946
2016-06-01 16:30:00,318,25.2,73.8,1065,23.0,826,291,16,1,6,0.7447335798959603
2016-06-01 16:35:00,308,25.3,73.4,1065,23.0,826,291,16,1,6,0.7804425199483258
2016-06-01 16:40:00,331,25.4,73.0,1065,23.0,865,291,16,1,6,0.8161514600006926
2016-06-01 16:45:00,381,26.6,74.6,1096,25.0,905,291,16,1,6,0.6733156997912281
2016-06-01 16:50:00,431,26.5,70.4,1097,25.0,905,295,16,1,6,1.0482595703410726
2016-06-01 16:55:00,414,26.0,69.3,1097,25.0,905,299,16,1,6,1.1464591554850805
2016-06-01 17:00:00,364,25.9,71.8,1097,25.0,905,299,17,1,6,0.9232782801577916
2016-06-01 17:05:00,314,25.5,71.0,1097,25.0,905,299,17,1,6,0.9946961602625238
2016-06-01 17:10:00,264,25.4,71.5,1097,25.0,905,299,17,1,6,0.950059985197066
2016-06-01 17:15:00,214,25.3,72.4,1097,25.0,905,299,17,1,6,0.8697148700792414
2016-06-01 17:20:00,187,25.2,72.4,1097,25.0,905,299,17,1,6,0.8697148700792414
2016-06-01 17:25:00,217,25.8,71.6,1097,25.0,905,299,17,1,6,0.9411327501839749
2016-06-01 17:30:00,267,26.3,69.3,1097,25.0,905,299,17,1,6,1.1464591554850805
2016-06-01 17:35:00,317,26.7,69.8,1097,25.0,905,299,17,1,6,1.1018229804196227
2016-06-01 17:40:00,367,26.8,69.5,1124,27.0,905,299,17,1,6,1.1286046854588971
2016-06-01 17:45:00,417,26.8,67.9,1128,27.0,905,303,17,1,6,1.2714404456683617
2016-06-01 17:50:00,467,26.6,66.0,1128,27.0,905,303,17,1,6,1.4410579109171018
2016-06-01 17:55:00,502,26.6,66.6,1128,27.0,905,307,17,1,6,1.387494500838553
2016-06-01 18:00:00,487,26.8,66.4,1128,27.0,905,307,18,1,6,1.405348970864735
2016-06-01 18:05:00,475,26.9,66.7,1128,27.0,905,307,18,1,6,1.3785672658254606
2016-06-01 18:10:00,452,26.9,64.8,1128,27.0,905,307,18,1,6,1.5481847310742007
2016-06-01 18:15:00,452,26.7,63.8,1128,27.0,905,307,18,1,6,1.6374570812051163
2016-06-01 18:20:00,445,26.1,62.8,1128,27.0,905,307,18,1,6,1.7267294313360322
2016-06-01 18:25:00,477,25.9,64.7,1158,29.0,944,307,18,1,6,1.5571119660872919
2016-06-01 18:30:00,519,25.9,64.5,1159,29.0,945,312,18,1,6,1.5749664361134752
2016-06-01 18:35:00,509,26.1,66.1,1159,29.0,945,316,18,1,6,1.4321306759040109
2016-06-01 18:40:00,459,25.5,66.3,1159,29.0,945,316,18,1,6,1.4142762058778273
2016-06-01 18:45:00,409,25.3,69.5,1159,29.0,945,316,18,1,6,1.1286046854588971
2016-06-01 18:50:00,359,25.3,68.2,1159,29.0,945,316,18,1,6,1.2446587406290872
2016-06-01 18:55:00,309,25.3,68.5,1159,29.0,965,316,18,1,6,1.2178770355898128
2016-06-01 19:00:00,259,25.1,69.2,1159,29.0,985,316,19,1,6,1.1553863904981716
2016-06-01 19:05:00,229,24.9,68.8,1159,29.0,985,316,19,1,6,1.1910953305505383
2016-06-01 19:10:00,225,25.1,69.9,1159,29.0,985,316,19,1,6,1.0928957454065304
2016-06-01 19:15:00,275,25.5,69.6,1159,29.0,985,316,19,1,6,1.1196774504458062
2016-06-01 19:20:00,290,25.5,68.9,1159,29.0,985,316,19,1,6,1.182168095537446
2016-06-01 19:25:00,280,25.4,69.2,1159,29.0,985,316,19,1,6,1.1553863904981716
2016-06-01 19:30:00,278,25.4,70.8,1159,29.0,985,316,19,1,6,1.012550630288707
2016-06-01 19:35:00,295,25.3,71.4,1159,29.0,985,316,19,1,6,0.958987220210157
2016-06-01 19:40:00,270,25.3,71.2,1190,31.0,985,316,19,1,6,0.9768416902363404
2016-06-01 19:45:00,284,25.3,70.4,1190,31.0,985,320,19,1,6,1.0482595703410726
2016-06-01 19:50:00,264,25.2,69.1,1190,31.0,985,324,19,1,6,1.164313625511264
2016-06-01 19:55:00,260,25.1,70.0,1190,31.0,985,324,19,1,6,1.0839685103934393
2016-06-01 20:00:00,215,25.2,70.6,1190,31.0,985,324,20,1,6,1.0304051003148906
2016-06-01 20:05:00,186,24.9,70.8,1190,31.0,985,324,20,1,6,1.012550630288707
2016-06-01 20:10:00,181,24.9,71.4,1190,31.0,985,324,20,1,6,0.958987220210157
2016-06-01 20:15:00,177,24.8,71.1,1190,31.0,985,324,20,1,6,0.9857689252494327
2016-06-01 20:20:00,151,24.7,72.1,1190,31.0,985,324,20,1,6,0.8964965751185171
2016-06-01 20:25:00,101,24.6,73.6,1190,31.0,985,324,20,1,6,0.7625880499221437
2016-06-01 20:30:00,75,24.5,74.6,1190,31.0,985,324,20,1,6,0.6733156997912281
2016-06-01 20:35:00,67,24.5,76.0,1190,31.0,985,324,20,1,6,0.5483344096079457
2016-06-01 20:40:00,62,24.3,77.4,1190,31.0,985,324,20,1,6,0.42335311942466336
2016-06-01 20:45:00,52,24.2,78.8,1190,31.0,985,324,20,1,6,0.2983718292413822
2016-06-01 20:50:00,52,24.1,79.8,1190,31.0,985,324,20,1,6,0.20909947911046664
2016-06-01 20:55:00,43,24.1,81.0,1190,31.0,985,324,20,1,6,0.10197265895336764
2016-06-01 21:00:00,32,23.9,81.7,1190,31.0,985,324,21,1,6,0.03948201386172646
2016-06-01 21:05:00,29,23.9,82.1,1190,31.0,1003,328,21,1,6,0.0037730738093609746
2016-06-01 21:10:00,24,23.6,82.7,1190,31.0,1024,328,21,1,6,0.049790336269189155
2016-06-01 21:15:00,24,23.4,83.2,1190,31.0,1026,328,21,1,6,0.09442651133464697
2016-06-01 21:20:00,19,23.2,84.6,1190,31.0,1026,328,21,1,6,0.21940780151792805
2016-06-01 21:25:00,15,23.1,84.5,1190,31.0,1026,328,21,1,6,0.210480566504837
2016-06-01 21:30:00,12,22.9,85.3,1190,31.0,1026,328,21,1,6,0.28189844660956925
2016-06-01 21:35:00,8,22.8,85.8,1190,31.0,1026,328,21,1,6,0.32653462167502706
2016-06-01 21:40:00,4,22.6,86.2,1190,31.0,1026,328,21,1,6,0.3622435617273938
2016-06-01 21:45:00,4,22.6,86.6,1190,31.0,1026,328,21,1,6,0.39795250177975927
2016-06-01 21:50:00,3,22.4,86.9,1190,31.0,1026,328,21,1,6,0.424734206819035
2016-06-01 21:55:00,3,22.2,87.0,1190,31.0,1026,328,21,1,6,0.433661441832126
2016-06-01 22:00:00,3,22.0,87.9,1190,31.0,1026,328,22,1,6,0.5140065569499506
2016-06-01 22:05:00,1,21.8,88.1,1190,31.0,1026,328,22,1,6,0.5318610269761327
2016-06-01 22:10:00,0,21.7,88.3,1190,31.0,1026,328,22,1,6,0.549715497002316
2016-06-01 22:15:00,2,21.7,88.3,1190,31.0,1026,328,22,1,6,0.549715497002316
2016-06-01 22:20:00,0,21.6,88.7,1190,31.0,1026,328,22,1,6,0.5854244370546828
2016-06-01 22:25:00,0,21.5,88.6,1190,31.0,1026,328,22,1,6,0.5764972020415905
2016-06-01 22:30:00,0,21.3,88.8,1190,31.0,1026,328,22,1,6,0.5943516720677738
2016-06-01 22:35:00,0,21.3,89.0,1190,31.0,1026,328,22,1,6,0.6122061420939573
2016-06-01 22:40:00,0,21.3,89.1,1190,31.0,1026,328,22,1,6,0.6211333771070483
2016-06-01 22:45:00,0,21.2,89.3,1190,31.0,1026,328,22,1,6,0.6389878471332318
2016-06-01 22:50:00,0,21.1,90.2,1190,31.0,1026,328,22,1,6,0.7193329622510563
2016-06-01 22:55:00,1,21.1,90.1,1190,31.0,1026,328,22,1,6,0.7104057272379639
2016-06-01 23:00:00,0,21.2,89.5,1190,31.0,1026,328,23,1,6,0.6568423171594151
2016-06-01 23:05:00,0,21.1,89.5,1190,31.0,1026,328,23,1,6,0.6568423171594151
2016-06-01 23:10:00,0,21.0,89.0,1190,31.0,1026,328,23,1,6,0.6122061420939573
2016-06-01 23:15:00,0,21.0,89.1,1190,31.0,1026,328,23,1,6,0.6211333771070483
2016-06-01 23:20:00,0,20.7,89.2,1190,31.0,1026,328,23,1,6,0.6300606121201406
2016-06-01 23:25:00,0,20.6,89.7,1190,31.0,1026,328,23,1,6,0.6746967871855984
2016-06-01 23:30:00,0,20.6,89.1,1190,31.0,1026,328,23,1,6,0.6211333771070483
2016-06-01 23:35:00,0,20.5,88.8,1190,31.0,1026,328,23,1,6,0.5943516720677738
2016-06-01 23:40:00,0,20.5,88.3,1190,31.0,1026,328,23,1,6,0.549715497002316
2016-06-01 23:45:00,1,20.4,88.3,1190,31.0,1026,328,23,1,6,0.549715497002316
2016-06-01 23:50:00,0,20.3,88.4,1190,31.0,1026,328,23,1,6,0.5586427320154084
2016-06-01 23:55:00,0,20.2,88.6,1190,31.0,1026,328,23,1,6,0.5764972020415905
2016-06-02 00:00:00,0,20.2,88.4,1190,31.0,1026,328,0,2,6,0.5586427320154084
2016-06-02 00:05:00,1,19.9,89.5,1190,31.0,1026,328,0,2,6,0.6568423171594151
2016-06-02 00:10:00,0,20.0,88.9,1190,31.0,1026,328,0,2,6,0.6032789070808662
2016-06-02 00:15:00,0,19.9,89.7,1190,31.0,1026,328,0,2,6,0.6746967871855984
2016-06-02 00:20:00,0,19.9,90.0,1190,31.0,1026,328,0,2,6,0.7014784922248729
2016-06-02 00:25:00,1,20.0,89.7,1190,31.0,1026,328,0,2,6,0.6746967871855984
2016-06-02 00:30:00,2,19.9,90.0,1190,31.0,1026,328,0,2,6,0.7014784922248729
2016-06-02 00:35:00,0,19.9,90.1,1190,31.0,1026,328,0,2,6,0.7104057272379639
2016-06-02 00:40:00,1,19.9,90.6,1190,31.0,1026,328,0,2,6,0.7550419023034217
2016-06-02 00:45:00,0,19.9,90.6,1190,31.0,1026,328,0,2,6,0.7550419023034217
2016-06-02 00:50:00,1,19.9,90.6,1190,31.0,1026,328,0,2,6,0.7550419023034217
2016-06-02 00:55:00,0,19.8,90.9,1190,31.0,1026,328,0,2,6,0.7818236073426974
2016-06-02 01:00:00,1,19.8,90.9,1190,31.0,1026,328,1,2,6,0.7818236073426974
2016-06-02 01:05:00,2,19.6,91.0,1190,31.0,1065,328,1,2,6,0.7907508423557885
2016-06-02 01:10:00,0,19.7,90.9,1190,31.0,1067,328,1,2,6,0.7818236073426974
2016-06-02 01:15:00,0,19.6,91.2,1190,31.0,1067,328,1,2,6,0.8086053123819719
2016-06-02 01:20:00,1,19.7,90.4,1190,31.0,1067,328,1,2,6,0.7371874322772396
2016-06-02 01:25:00,1,19.6,90.9,1190,31.0,1067,328,1,2,6,0.7818236073426974
2016-06-02 01:30:00,1,19.7,90.8,1190,31.0,1067,328,1,2,6,0.7728963723296052
2016-06-02 01:35:00,1,19.6,91.0,1190,31.0,1067,328,1,2,6,0.7907508423557885
2016-06-02 01:40:00,0,19.5,91.6,1190,31.0,1067,328,1,2,6,0.8443142524343373
2016-06-02 01:45:00,1,19.5,91.8,1190,31.0,1067,328,1,2,6,0.8621687224605208
2016-06-02 01:50:00,2,19.5,91.8,1190,31.0,1067,328,1,2,6,0.8621687224605208
2016-06-02 01:55:00,0,19.5,92.0,1190,31.0,1067,328,1,2,6,0.8800231924867041
2016-06-02 02:00:00,1,19.4,91.7,1190,31.0,1067,328,2,2,6,0.8532414874474297
2016-06-02 02:05:00,2,19.4,92.0,1190,31.0,1067,328,2,2,6,0.8800231924867041
2016-06-02 02:10:00,1,19.4,91.9,1190,31.0,1067,328,2,2,6,0.871095957473613
2016-06-02 02:15:00,1,19.3,92.0,1190,31.0,1067,328,2,2,6,0.8800231924867041
2016-06-02 02:20:00,0,19.4,91.9,1190,31.0,1067,328,2,2,6,0.871095957473613
2016-06-02 02:25:00,2,19.3,91.6,1190,31.0,1067,328,2,2,6,0.8443142524343373
2016-06-02 02:30:00,0,19.3,91.8,1190,31.0,1067,328,2,2,6,0.8621687224605208
2016-06-02 02:35:00,1,19.3,91.9,1190,31.0,1067,328,2,2,6,0.871095957473613
2016-06-02 02:40:00,0,19.5,89.9,1190,31.0,1067,328,2,2,6,0.6925512572117818
2016-06-02 02:45:00,0,19.6,89.3,1190,31.0,1067,328,2,2,6,0.6389878471332318
2016-06-02 02:50:00,0,19.9,87.8,1190,31.0,1067,328,2,2,6,0.5050793219368582
2016-06-02 02:55:00,1,20.5,84.2,1190,31.0,1067,328,2,2,6,0.18369886146556258
2016-06-02 03:00:00,0,20.8,83.2,1190,31.0,1067,328,3,2,6,0.09442651133464697
2016-06-02 03:05:00,0,20.6,83.5,1190,31.0,1067,328,3,2,6,0.12120821637392139
2016-06-02 03:10:00,0,20.5,83.6,1190,31.0,1067,328,3,2,6,0.13013545138701244
2016-06-02 03:15:00,0,20.4,84.0,1190,31.0,1067,328,3,2,6,0.1658443914393792
2016-06-02 03:20:00,2,20.5,83.9,1190,31.0,1067,328,3,2,6,0.15691715642628815
2016-06-02 03:25:00,0,20.3,84.1,1190,31.0,1067,328,3,2,6,0.17477162645247024
2016-06-02 03:30:00,0,20.2,84.5,1190,31.0,1067,328,3,2,6,0.210480566504837
2016-06-02 03:35:00,1,20.2,84.4,1190,31.0,1067,328,3,2,6,0.20155333149174595
2016-06-02 03:40:00,0,20.1,84.8,1190,31.0,1067,328,3,2,6,0.23726227154411145
2016-06-02 03:45:00,0,19.9,85.4,1190,31.0,1067,328,3,2,6,0.2908256816226616
2016-06-02 03:50:00,1,19.7,85.9,1190,31.0,1067,328,3,2,6,0.3354618566881194
2016-06-02 03:55:00,0,20.1,84.8,1190,31.0,1067,328,3,2,6,0.23726227154411145
2016-06-02 04:00:00,1,20.1,85.9,1190,31.0,1067,328,4,2,6,0.3354618566881194
2016-06-02 04:05:00,1,20.1,85.4,1190,31.0,1067,328,4,2,6,0.2908256816226616
2016-06-02 04:10:00,0,19.9,85.8,1190,31.0,1067,328,4,2,6,0.32653462167502706
2016-06-02 04:15:00,2,20.2,86.1,1190,31.0,1067,328,4,2,6,0.35331632671430147
2016-06-02 04:20:00,0,19.9,86.6,1190,31.0,1067,328,4,2,6,0.39795250177975927
2016-06-02 04:25:00,1,20.1,86.2,1190,31.0,1067,328,4,2,6,0.3622435617273938
2016-06-02 04:30:00,1,20.0,86.8,1190,31.0,1067,328,4,2,6,0.41580697180594267
2016-06-02 04:35:00,1,20.2,86.2,1190,31.0,1067,328,4,2,6,0.3622435617273938
2016-06-02 04:40:00,0,20.3,86.1,1190,31.0,1067,328,4,2,6,0.35331632671430147
2016-06-02 04:45:00,0,20.3,86.6,1190,31.0,1067,328,4,2,6,0.39795250177975927
2016-06-02 04:50:00,0,20.3,86.8,1190,31.0,1067,328,4,2,6,0.41580697180594267
